,Name,State,Latitude,Longitude,Elevation,Mean temp winter,Mean temp spring,Mean temp summer,Mean temp autumn,Min temp winter,Max temp winter,Min temp spring,Max temp spring,Min temp summer,Max temp summer,Min temp autumn,Max temp autumn,Mean dew point winter,Mean dew point spring,Mean dew point summer,Mean dew point autumn,Mean sea level pressure winter,Mean sea level pressure spring,Mean sea level pressure summer,Mean sea level pressure autumn,Mean clouds clear percentage winter,Mean clouds clear percentage spring,Mean clouds clear percentage summer,Mean clouds clear percentage autumn,Mean clouds few percentage winter,Mean clouds few percentage spring,Mean clouds few percentage summer,Mean clouds few percentage autumn,Mean clouds scattered percentage winter,Mean clouds scattered percentage spring,Mean clouds scattered percentage summer,Mean clouds scattered percentage autumn,Mean clouds broken percentage winter,Mean clouds broken percentage spring,Mean clouds broken percentage summer,Mean clouds broken percentage autumn,Mean clouds overcast percentage winter,Mean clouds overcast percentage spring,Mean clouds overcast percentage summer,Mean clouds overcast percentage autumn,Heat index mean winter,Heat index mean summer,Heat index mean autumn,Wind chill mean winter,Wind chill mean spring,Wind chill mean summer,Wind chill mean autumn,Average wind speed winter,Average wind speed spring,Average wind speed summer,Average wind speed autumn,Percentage calm winter,Percentage calm spring,Percentage calm summer,Percentage calm autumn,Mean wind vector direction winter,Mean wind vector direction spring,Mean wind vector direction summer,Mean wind vector direction autumn,Mean wind vector magnitude winter,Mean wind vector magnitude spring,Mean wind vector magnitude summer,Mean wind vector magnitude autumn,Prevailing wind direction winter,Prevailing wind direction spring,Prevailing wind direction summer,Prevailing wind direction autumn,Prevailing wind percentage winter,Prevailing wind percentage spring,Prevailing wind percentage summer,Prevailing wind percentage autumn,Secondary wind direction winter,Secondary wind direction spring,Secondary wind direction summer,Secondary wind direction autumn,Secondary wind percentage winter,Secondary wind percentage spring,Secondary wind percentage summer,Secondary wind percentage autumn
215,WARNER ROBINS AFB, GA,32.6333,-83.6,92.0,51.236015144344535,70.08990493435942,79.5750565866908,59.071127749181095,39.1,70.8,49.9,89.9,66.1,91.0,42.3,83.9,39.906530998580216,58.7364870982345,70.62562245359891,49.93313055685541,1020.5075721722668,1016.518786781349,1016.193300135808,1019.3357042583062,-4269.52882158069,-424.8923042100498,-375.7644635581712,-3548.7105287786617,-4302.166398485565,-471.4947940244455,-413.8728383884111,-3588.140898455779,-4302.088831045906,-473.7870982344952,-415.9340425531915,-3588.491857744501,-4302.0536677709415,-477.7844726120416,-422.78071525577184,-3589.9437997192326,-4298.444249881685,-478.5509280217293,-426.02842915346304,-3587.9710341600376,51.236015144344535,83.0400633770937,59.24431445952269,49.649881684808335,69.95912177455862,79.57473970122227,58.47197005147403,6.32910553715097,5.735400633770937,4.42231779085559,4.655919513336453,24.056554661618552,25.87582616568583,31.77234042553191,35.88259241927936,288.39753904401323,233.96785875961973,173.50067904028973,252.85727655591955,2.294084240416469,1.3222272521502942,1.2626980534178365,1.5766495086569958,8.0,4.0,4.0,8.0,4.541883577851396,5.834314169307379,4.782707107288366,2.952269536733739,22.0,16.8,16.5,19.5,22.944107903454803,17.594612947034857,16.24495246717972,17.848245203556385
216,MERIDIAN KEY FLD, MS,32.3347,-88.7442,89.6,50.088357785139614,69.53748302399275,79.37365323675871,58.190032756200274,38.6,70.1,50.2,89.4,65.9,90.7,41.8,85.2,40.21680075721722,58.80959710276143,69.99882299683115,49.09405708937764,1020.4928537624232,1015.8991851516522,1015.7517428700768,1019.231867103416,-6576.767628963559,-1801.9609778180168,-215.1033046627433,-3260.360926532522,-6595.310601041174,-1847.675509280217,-269.3209144409235,-3304.631586335985,-6595.418457169901,-1849.399683114532,-271.9722951561793,-3305.240243331774,-6594.7787032655,-1851.141602535084,-274.9421004979629,-3305.1141787552647,-6586.6756743965925,-1847.670620190132,-274.6762335898597,-3297.9634066448293,50.088357785139614,82.60719782707106,58.327983153954136,48.37349739706578,69.40538705296514,79.36441828881847,57.49789424426766,6.7479886417416,5.717111815301041,4.237709370755998,5.136967711745438,22.42318977756744,27.34622000905388,34.28492530556813,33.305381375760405,255.75011831519168,195.49388863739247,167.19918515165233,190.78146934955544,1.006247042120208,1.649841557265731,1.2406066093254866,0.9004679457182968,5.0,5.0,5.0,1.0,2.629436819687648,4.679040289723857,4.719330013580806,3.5582592419279364,20.3,23.0,19.0,16.3,21.6459062943682,24.546627433227705,18.72050701674966,17.78198408984558
217,CHARLESTON YEAGER AP, WV,38.3794,-81.59,277.4,38.33715097018457,62.23087369850611,73.31702127659574,50.05531118390267,29.6,56.4,41.3,81.7,58.4,84.8,34.3,76.2,27.18816848083293,48.79262109551833,63.93472159348121,39.86256434253627,1019.261334595362,1015.5078768673608,1016.2801267541872,1019.224754328498,-6660.9711310932325,-6396.592847442282,-5716.370212765958,-6466.229106223678,-6665.040369143399,-6400.529606156631,-5718.8800362154825,-6471.993869911091,-6664.336677709417,-6397.679583521956,-5714.564418288819,-6471.221010762751,-6662.190724088973,-6396.91914893617,-5716.316070620191,-6469.884370613009,-6652.027827733082,-6397.199637845179,-5721.137347215935,-6464.038231165185,38.33715097018457,74.36143051154369,50.05531118390267,34.9190724088973,61.719013128112266,73.30475328202807,48.74595226953674,5.949219119734974,4.991308284291534,3.197102761430511,4.234487599438466,28.238902035021297,34.515934812132194,48.19339067451335,42.08254562470753,256.9280643634643,238.2077863286555,216.6432775011317,246.73888628919045,3.186133459536204,2.233227704843821,1.326935264825713,1.9879737950397751,7.0,6.0,6.0,6.0,6.705631803123521,5.837030330466274,5.3128112267994565,6.2634534394010295,17.7,10.9,6.4,13.7,18.94685281590156,16.991579900407427,15.140063377093709,15.012213383247545
218,ALBANY SW GA RGNL AP, GA,31.5356,-84.1944,57.9,53.7332229058211,72.26079674060661,80.81679492983251,62.22976134768367,42.1,73.3,52.0,90.5,69.0,91.0,45.8,86.1,42.048035967818265,58.38741511996378,70.58773200543231,51.22849789424427,1021.2125414103168,1017.0304662743322,1016.5939339067452,1019.6394010294804,-5142.500520586843,-2394.780534178361,-2859.891308284292,-4101.192278895648,-5174.724562233791,-2442.8516070620185,-2903.799728383884,-4142.5385119326165,-5174.938949361098,-2442.895110909914,-2904.530239927569,-4142.5695367337385,-5174.704874585897,-2444.722498868266,-2907.1282933454054,-4143.162798315396,-5169.68211074302,-2443.3779538252606,-2906.39932095971,-4139.922040243332,53.7332229058211,84.30162969669533,62.43256902199344,52.649976336961664,72.19683114531462,80.81466727025803,61.817033224146,6.009938476100332,5.677863286555002,4.614078768673608,5.143518951801591,25.231708471367725,25.00742417383432,28.55595291987325,30.647028544688816,270.81306199716045,195.49207786328657,166.25396106835672,106.89050070191858,1.2921911973497398,1.272385694884563,1.6765957446808513,1.5804398689751988,8.0,6.0,6.0,2.0,5.026975863700899,5.5246717971933,4.559076505205976,3.631258773982218,13.8,17.1,23.4,15.3,15.996687174633225,15.804300588501588,20.808148483476685,18.09911090313524
219,ALMA BACON CO AP, GA,31.5358,-82.5067,58.8,53.85873166114529,71.22811226799456,79.96315074694432,61.90781469349555,42.3,72.9,51.6,89.9,68.3,91.1,46.3,84.9,42.594510175106485,58.55898596650067,70.43200543232231,52.16036499766027,1020.2851869380028,1016.3982797645992,1015.9954277953824,1018.7295741693964,-6605.646190250827,-1748.9523313716616,-1665.5890448166592,-5257.336359382312,-6627.673923331756,-1797.5456767768223,-1708.2002263467632,-5288.828310715958,-6628.261381921439,-1799.9931190583975,-1711.887369850611,-5289.296630790827,-6628.229200189305,-1802.0000905387053,-1715.8340425531917,-5290.061862423959,-6625.096166587789,-1799.9048438207333,-1716.0095971027615,-5287.0894712213385,53.85873166114529,83.20344047080125,62.1408516612073,52.87008991954567,71.1677229515618,79.95726573110005,61.54815161441272,5.407950780880265,5.075237664101404,3.952648257129924,4.282124473561066,27.15040227165168,26.67329108193753,33.224400181077414,33.865512400561535,269.6280170373876,209.29696695337256,173.63196016296968,227.04866635470285,1.8237576904874584,1.5791308284291536,1.6052965142598463,1.095928872250819,8.0,4.0,6.0,8.0,5.4959772834832,5.411045722046175,5.019013128112268,4.367337388862892,15.4,20.3,19.9,16.4,17.22858495030762,17.656088727931188,17.844726120416478,14.794244267664949
220,ANNISTON METRO AP, AL,33.5872,-85.8556,181.1,47.86644581164221,67.90842009959258,78.17741059302851,56.751006083294335,36.9,67.0,48.9,87.3,65.0,89.3,40.6,82.7,35.96426881211548,56.07849705749207,68.02661837935717,46.24141319606925,1021.0278750591576,1016.3555454956996,1016.011317338162,1019.8982218062704,-7855.373260766682,-2393.97759167044,-803.9978723404256,-5214.667290594291,-7868.515475627071,-2435.7377546401085,-852.5712539610684,-5247.006223678054,-7868.810837671557,-2438.559936622906,-856.5138524219104,-5247.806317267196,-7868.746947468056,-2440.1638750565867,-859.4635129017655,-5248.101871782873,-7864.9545669663985,-2437.508872793119,-858.8926210955185,-5244.053158633598,47.86644581164221,80.43028519692169,56.78839494618624,45.92867960246096,67.71842462652783,78.17111815301041,55.92096396817969,5.771746332229059,4.872114078768673,3.95871435038479,4.690828263921385,23.1380028395646,29.37003168854685,33.31462200090539,30.43500233972859,212.1509701845717,168.68718877320055,147.09280217292894,104.1553579784745,1.4764316138192144,1.326618379357175,1.2056133997283838,1.398455779129621,2.0,6.0,6.0,2.0,4.959772834831992,4.612041647804436,4.062924400181077,3.3532990173139914,18.9,24.6,12.4,22.9,19.626407950780884,19.41982797645994,21.41253961068357,21.22372484791764
221,ATHENS BEN EPPS AP, GA,33.9481,-83.3275,239.3,47.5769048745859,67.75242191036668,78.0168854685378,56.44155357978474,36.2,66.6,47.1,88.7,64.3,90.0,39.9,81.1,34.22645527685755,54.2765504753282,67.20027161611588,45.4973327094057,1020.2058684335068,1016.4937528293348,1016.4576278859214,1019.6008890968644,-5745.377378135353,-1140.8278859212312,-645.4354911724762,-3665.297473093121,-5771.671367723616,-1191.0982344952467,-694.6102761430512,-3707.526485727655,-5772.046663511595,-1193.4508827523766,-698.2273879583522,-3708.149040711278,-5771.353857075248,-1194.5577636939793,-700.6109099139883,-3707.757182966776,-5763.309133932797,-1189.652784065188,-698.8355817111816,-3700.570613008891,47.5769048745859,80.02802172928928,56.47613476836686,45.23298627543777,67.50108646446357,77.99388863739249,55.46078614880675,6.098485565546616,4.815301041195111,3.811090991398823,4.899110903135236,17.948793185044963,25.543549117247625,32.8298325033952,27.44389330837623,278.6800757217227,214.1217745586238,155.6935264825713,160.44033692091716,1.8470894462849028,1.0719782707107288,1.2485287460389316,1.3222742161909218,7.0,7.0,3.0,3.0,6.10459062943682,5.378451788139429,4.565414214576731,4.718764623303697,18.7,14.6,17.5,18.6,21.583341221012777,17.076912630149394,17.879492983250337,19.968132896583995
222,ATLANTA HARTSFIELD INTL AP, GA,33.63,-84.4417,307.8,48.15106483672503,68.60212765957448,78.84264373019465,57.82367805334581,37.7,65.4,49.6,86.7,66.9,88.1,42.0,80.9,34.791717936583055,54.06844726120416,66.50126754187414,45.2059897051942,1020.2687647893988,1016.3960162969668,1016.3445903123586,1019.4821244735608,-8330.809654519639,-8308.825033952015,-8100.785196921684,-8287.57393542349,-8330.593847610031,-8307.479357175192,-8099.010004526935,-8288.048759943846,-8331.573639375296,-8307.541647804437,-8097.934449977365,-8289.027842770238,-8329.281542830098,-8305.140108646447,-8095.784382073338,-8287.236546560598,-8327.5255560814,-8307.2375735627,-8099.5376641014045,-8286.87622835751,48.15106483672503,80.66573110004528,57.83986897519888,44.89550402271652,68.28153010411951,78.83829787234042,56.35147402901264,9.03857075248462,7.908148483476686,6.67790855590765,7.990921853065044,6.9989115002366304,8.630421004979627,10.609280217292891,10.114693495554516,302.2039753904401,254.2059755545496,197.67451335445904,217.58586803930743,2.929673450070989,1.772702580353101,2.002987777274785,2.110060832943379,8.0,8.0,3.0,8.0,5.195456696639849,6.004074241738343,7.003621548211861,4.169396350023398,29.6,19.8,22.8,29.8,30.46048272598201,20.557582616568585,23.64730647351743,27.919185774450167
223,BIRMINGHAM AP, AL,33.5656,-86.745,187.5,48.759157595835305,69.40276143051155,79.66143051154367,58.10510060832944,38.4,67.2,50.6,87.8,67.1,89.5,41.8,83.3,36.19422621864647,55.5700769578995,67.5363060208239,46.19087505849322,1021.0351632749644,1016.6414214576732,1016.5498415572656,1020.009639681797,-9822.935115948889,-7315.199230421004,-6405.120416478045,-7968.386569957884,-9823.740700425937,-7329.86853779991,-6422.810547759167,-7980.679644361254,-9823.778182678656,-7330.134404708013,-6422.979040289723,-7980.811558259243,-9823.83435873166,-7331.937573562698,-6425.90751471254,-7981.639635002339,-9823.515996213911,-7330.7057944771395,-6425.4916704391135,-7980.094431445953,48.759157595835305,81.93200543232233,58.13710809546093,46.65745385707525,69.22865550022634,79.66070620190132,57.3091249415068,7.02560340747752,6.152105024898144,4.730013580805795,5.52962096396818,20.44074775201136,25.00801267541874,30.3365776369398,29.913336452971457,265.5451964032182,205.46310547759168,180.56179266636488,153.4922788956481,1.3808802650260297,1.599818922589407,1.3706654594839294,1.0219934487599438,1.0,5.0,6.0,1.0,5.08140085186938,4.818017202354007,4.326844726120417,3.426298549368273,16.7,15.9,17.8,11.6,16.77605300520587,16.273653236758715,15.478451788139427,15.128497894244267
224,BRUNSWICK MALCOLM MCKINNON AP, GA,31.1522,-81.3908,4.9,55.6710837671557,72.49135355364419,81.48379357175193,65.1246139447824,47.0,68.9,56.5,87.2,73.4,88.4,51.0,82.6,46.2129673450071,62.222272521502944,72.97157084653689,56.8438465138044,1020.4123994320872,1016.7961068356724,1016.2918515165234,1018.656059897052,-5060.530809275911,-251.49565414214572,-1031.0327297419649,-6521.462845109968,-5093.685328916233,-311.60946129470346,-1076.7637845178813,-6543.162002807674,-5094.457501183151,-315.15373472159354,-1082.7716613852422,-6544.101403837155,-5094.474491244676,-316.95278406518787,-1086.7476686283387,-6544.180018717829,-5090.368906767629,-314.90461747397006,-1088.0036668175646,-6542.090360318203,55.6710837671557,86.58456315074694,65.64787084698175,54.56952200662565,72.43757356269806,81.47894975101856,64.76509124941506,7.449976336961665,8.358035310095067,7.657899502037121,7.327655591951334,12.089682915286325,7.323132639203259,9.10878225441376,13.838371548900328,252.8296261239944,173.1145314622001,160.64870982344954,143.8310715956949,1.5807856128726927,3.0389316432775013,3.9435038478949744,3.199812821712681,7.0,4.0,6.0,2.0,5.228111689540937,4.592575826165686,4.894069714803078,3.917641553579785,18.3,22.0,29.0,29.9,19.02513014671084,26.846717971933003,31.089361702127658,26.22550304164717
225,CHARLESTON INTL AP, SC,32.8986,-80.0403,12.2,52.879365830572645,70.68438207333635,80.31788139429607,61.66906878802058,42.2,69.5,51.9,88.0,69.1,89.2,46.1,82.3,41.10217699952673,59.0014033499321,71.53825260298778,52.25868039307441,1020.016138192144,1016.568583069262,1016.1665459483931,1018.8318203088444,-5966.529058211074,-3956.958578542327,-4330.600316885468,-5306.604211511464,-5976.243918599147,-3966.762290629244,-4332.102127659575,-5316.918062704726,-5976.816280170374,-3968.1382073336354,-4331.182299683114,-5318.453345811886,-5974.523757690488,-3969.12358533273,-4334.830556813037,-5317.439775386056,-5972.794557501183,-3972.7009959257584,-4341.859257582616,-5317.285634066448,52.879365830572645,84.34300588501586,61.93476836686945,51.17160435399905,70.55346310547759,80.31507469443187,60.98048666354703,8.051490771415049,8.311634223630604,6.842643730194659,7.096162845109967,12.672692853762424,10.25482118605704,13.225622453598914,15.559897051941975,273.1150023663038,222.4210049796288,174.37483023992758,194.4941506785213,2.285423568386181,2.8715255771842463,3.016387505658669,2.223116518483856,7.0,5.0,6.0,2.0,5.355418835778514,5.213218650973291,4.778632865550023,2.4394010294805804,19.3,16.9,24.5,20.6,19.197349739706578,24.61806247170665,28.12200090538705,22.9285446888161
226,CHARLOTTE DOUGLAS AP, NC,35.2236,-80.9553,221.9,46.17117841930904,67.01109099139882,77.90135808057946,55.8077211043519,34.7,63.9,46.3,86.8,64.0,89.0,38.8,79.4,31.55844770468528,52.5897691263015,66.02317790855591,43.79887693027609,1019.573213440606,1016.2024898143956,1016.3565866908104,1019.4363593823116,-6575.552579271179,-6662.808601177003,-6609.648981439566,-6603.233317735144,-6576.968575485093,-6662.310593028519,-6607.7944318696245,-6605.501637810015,-6579.176005679128,-6661.865233137167,-6606.062335898597,-6607.838043986898,-6576.047468054898,-6658.975101856044,-6602.779447713898,-6605.331211979411,-6570.080501656413,-6658.266727025803,-6605.810728836577,-6601.276321946654,46.17117841930904,79.58859212313264,55.82583060364998,43.69096071935637,66.6972838388411,77.87818017202353,54.75372016846045,6.645669663984855,6.766591217745585,5.396333182435491,5.81689284043051,14.863890203502129,13.245088275237665,18.884744228157533,19.537061300889096,243.32181732134407,195.740153915799,144.2675418741512,169.59709873654657,1.2854708944628492,1.6797645993662291,1.453870529651426,1.4291062236780534,6.0,6.0,6.0,1.0,4.706578324656886,4.145314622000905,3.588501584427343,4.069255966307908,15.9,26.3,21.7,21.0,19.29862754377662,24.38931643277501,21.86061566319601,20.56626111371081
227,CHATTANOOGA LOVELL AP, TN,35.0311,-85.2014,204.5,45.25655466161855,67.51339972838387,78.66401086464462,55.312260177819375,34.6,64.1,47.4,87.4,64.7,89.1,38.7,81.4,33.102129673450065,53.79071978270712,66.45789950203712,44.35292466073936,1020.5794131566493,1016.234993209597,1016.3074241738342,1019.8920917173608,-8319.880312352107,-6754.127342689,-6563.561928474423,-7495.212026204961,-8322.483435873166,-6763.74821186057,-6572.957356269806,-7502.64576509125,-8321.977094178894,-6762.517700316886,-6570.865776369398,-7502.121712681329,-8319.726218646474,-6759.743820733364,-6568.911045722046,-7500.310248011231,-8318.302035021296,-6762.995473064735,-6574.37401539158,-7500.261862423958,45.25655466161855,80.49388863739249,55.3250818905007,42.824751538097495,67.27215934812132,78.6545043005885,54.42213383247544,5.916848083293894,5.105251244907198,3.859846084200996,4.414693495554515,29.66611452910554,33.60801267541874,39.847442281575375,42.02470753392606,306.57879791765265,233.99592575826165,168.06518786781348,273.1488067384184,1.7415522953147182,1.166545948392938,0.7968764146672702,1.2096396817969115,1.0,5.0,5.0,1.0,4.324183625177473,3.669986419194205,3.8967858759619736,4.336920917173608,19.3,11.5,9.3,14.8,19.815428300993847,17.893390674513356,14.091081937528292,15.95956948993917
228,COLUMBIA, SC,33.9486,-81.1186,70.4,50.02049219119734,70.35400633770936,80.54766862833861,58.74220870379036,38.0,68.8,49.0,89.4,67.1,91.2,41.5,83.1,36.45163274964506,55.220642824807605,68.30303304662743,47.404866635470285,1019.779034548036,1016.0999547306473,1015.8776369397916,1019.0682732802996,-7139.354708944628,-5323.07759167044,-6075.822815753734,-6610.97365465606,-7147.512967345007,-5334.84033499321,-6081.851063829788,-6621.521151146468,-7146.433648840512,-5332.345903123585,-6078.748257129923,-6620.309639681796,-7146.542546142924,-5334.749796287913,-6080.744590312359,-6621.418109499298,-7142.941504969237,-5334.652557718425,-6084.3143051154375,-6619.283668694431,50.02049219119734,83.2258940697148,58.83228825456247,48.41987695220067,70.20475328202807,80.54341330918969,58.1518951801591,6.199763369616659,6.467315527387958,5.164599366229063,4.957978474496959,23.30165641268339,18.370982344952463,22.74028972385695,30.223724847917644,261.1017510648367,223.6432775011317,156.3087369850611,222.6392138511933,2.10619971604354,1.8250339520144865,1.6963784517881395,1.1776789892372483,7.0,6.0,6.0,7.0,5.939422621864647,5.94703485740154,4.842462652784065,4.021525503041647,17.3,20.2,23.3,15.0,19.05134879318505,19.285061113626075,20.478406518786784,16.86626111371081
229,CRESTVIEW BOB SIKES AP, FL,30.7797,-86.5225,57.9,53.6859914813062,71.18682661837936,79.68841104572205,61.30453907346748,41.8,73.5,51.5,89.8,67.6,90.1,45.1,85.6,43.65622337908188,59.81131733816207,71.12009959257583,52.08184370613009,1020.8227638428774,1016.566047985514,1016.0550022634676,1019.0915301824988,-7631.151443445339,-3053.440832956089,-309.63684925305563,-4190.642863827797,-7645.939327969711,-3092.873019465821,-362.76794929832505,-4230.827234440805,-7646.209323237104,-3094.762154821186,-366.9555454956994,-4231.696958352832,-7646.045527685755,-3096.7393843368045,-371.03449524671794,-4232.167477772578,-7642.780738286797,-3096.399456767768,-371.8553644182888,-4229.442536265793,53.6859914813062,83.31629696695337,61.55900795507721,52.73478466635116,71.13675871435039,79.67537347215936,60.92615816565279,5.309607193563654,4.830013580805795,3.4502489814395654,4.122695367337389,29.252389966871743,33.53155273879583,43.39778180172024,38.24136640149743,256.44486512068147,188.1996378451788,182.47080126754187,130.31726719700515,1.169332702318978,1.482752376641014,1.1870076957899505,1.355357978474497,1.0,5.0,2.0,1.0,5.285849503076195,4.87143503847895,4.575373472159348,3.571361722040243,15.5,7.0,4.6,14.0,17.26043539990535,18.57691263014939,14.762245359891354,17.28886289190454
